payment_id,trip_id,payment_method
1601,1732,UPI
1602,1733,UPI
1603,1734,UPI
1604,1735,UPI
1605,1736,UPI
1606,1737,Wallet
1607,1738,Wallet
1608,1739,UPI
1609,1741,Wallet
1610,1742,Cash
1611,1743,Cash
1612,1744,Wallet
1613,1745,Cash
1614,1746,UPI
1615,1747,UPI
1616,1748,Card
1617,1749,UPI
1618,1750,UPI
1619,1751,UPI
1620,1752,UPI
1621,1753,UPI
1622,1754,UPI
1623,1755,UPI
1624,1756,Card
1625,1757,UPI
1626,1758,Card
1627,1759,Cash
1628,1760,UPI
1629,1761,UPI
1630,1762,UPI
1631,1763,Cash
1632,1764,UPI
1633,1766,Cash
1634,1767,Cash
1635,1769,Wallet
1636,1770,Card
1637,1771,UPI
1638,1772,UPI
1639,1773,UPI
1640,1774,UPI
1641,1775,UPI
1642,1776,Wallet
1643,1777,UPI
1644,1778,UPI
1645,1779,UPI
1646,1780,Cash
1647,1781,Wallet
1648,1782,UPI
1649,1783,UPI
1650,1784,UPI
1651,1785,Card
1652,1786,UPI
1653,1787,Card
1654,1788,UPI
1655,1789,UPI
1656,1791,UPI
1657,1792,Cash
1658,1793,Card
1659,1794,Wallet
1660,1795,Wallet
1661,1796,UPI
1662,1797,UPI
1663,1798,Card
1664,1799,UPI
1665,1800,UPI
1666,1801,UPI
1667,1802,UPI
1668,1803,Cash
1669,1804,Card
1670,1805,Cash
1671,1806,Card
1672,1808,UPI
1673,1809,UPI
1674,1810,UPI
1675,1811,Card
1676,1812,UPI
1677,1813,UPI
1678,1814,UPI
1679,1815,Card
1680,1816,Card
1681,1817,Card
1682,1818,UPI
1683,1819,UPI
1684,1820,Card
1685,1821,Card
1686,1822,Cash
1687,1823,Card
1688,1824,Wallet
1689,1825,Card
1690,1826,Cash
1691,1827,UPI
1692,1828,UPI
1693,1829,Card
1694,1830,Cash
1695,1831,Card
1696,1832,UPI
1697,1833,UPI
1698,1834,Cash
1699,1835,Card
1700,1836,Cash
1701,1837,Cash
1702,1838,Cash
1703,1839,UPI
1704,1840,Card
1705,1841,UPI
1706,1842,UPI
1707,1843,UPI
1708,1844,Cash
1709,1846,UPI
1710,1847,Wallet
1711,1848,Wallet
1712,1849,UPI
1713,1850,Cash
1714,1851,Wallet
1715,1852,Card
1716,1853,Card
1717,1854,Card
1718,1855,UPI
1719,1856,UPI
1720,1857,UPI
1721,1858,UPI
1722,1859,Cash
1723,1861,Cash
1724,1862,UPI
1725,1863,Cash
1726,1864,Cash
1727,1865,Cash
1728,1866,Cash
1729,1867,UPI
1730,1868,Cash
1731,1869,UPI
1732,1871,UPI
1733,1872,UPI
1734,1873,Cash
1735,1874,UPI
1736,1875,Card
1737,1876,Wallet
1738,1877,Wallet
1739,1878,Card
1740,1879,UPI
1741,1882,UPI
1742,1883,Card
1743,1884,UPI
1744,1885,UPI
1745,1886,Cash
1746,1887,Card
1747,1889,UPI
1748,1890,UPI
1749,1891,UPI
1750,1892,Cash
1751,1893,Card
1752,1894,UPI
1753,1895,Cash
1754,1896,UPI
1755,1897,Wallet
1756,1898,UPI
1757,1901,Card
1758,1902,Cash
1759,1903,Card
1760,1904,UPI
1761,1905,Card
1762,1906,UPI
1763,1907,Cash
1764,1908,Card
1765,1909,UPI
1766,1910,Cash
1767,1911,Card
1768,1912,UPI
1769,1913,UPI
1770,1914,Cash
1771,1916,Cash
1772,1917,Cash
1773,1918,UPI
1774,1919,UPI
1775,1920,UPI
1776,1921,Cash
1777,1922,Cash
1778,1923,Cash
1779,1924,Card
1780,1925,Card
1781,1926,Cash
1782,1927,Cash
1783,1928,Card
1784,1929,Cash
1785,1930,Cash
1786,1931,UPI
1787,1932,Card
1788,1933,Card
1789,1934,UPI
1790,1935,UPI
1791,1936,Card
1792,1937,UPI
1793,1939,UPI
1794,1940,Cash
1795,1941,Card
1796,1942,Card
1797,1943,Cash
1798,1944,UPI
1799,1945,Cash
1800,1946,UPI
1801,1947,UPI
1802,1948,UPI
1803,1949,UPI
1804,1950,Wallet
1805,1951,Wallet
1806,1952,Card
1807,1953,UPI
1808,1954,UPI
1809,1955,UPI
1810,1956,UPI
1811,1957,Card
1812,1958,Wallet
1813,1959,Cash
1814,1960,UPI
1815,1961,UPI
1816,1962,Cash
1817,1964,Cash
1818,1965,Card
1819,1966,UPI
1820,1968,UPI
1821,1969,UPI
1822,1970,UPI
1823,1971,Cash
1824,1972,Wallet
1825,1973,Card
1826,1974,UPI
1827,1975,UPI
1828,1976,UPI
1829,1977,UPI
1830,1978,UPI
1831,1979,Card
1832,1980,UPI
1833,1981,Card
1834,1982,UPI
1835,1983,UPI
1836,1984,UPI
1837,1985,UPI
1838,1986,Card
1839,1987,UPI
1840,1988,UPI
1841,1989,UPI
1842,1990,UPI
1843,1991,UPI
1844,1992,UPI
1845,1994,Cash
1846,1996,UPI
1847,1997,UPI
1848,1998,UPI
1849,1999,Cash
1850,2000,UPI
1851,2001,UPI
1852,2002,UPI
1853,2003,Wallet
1854,2004,UPI
1855,2005,UPI
1856,2006,UPI
1857,2007,UPI
1858,2008,Card
1859,2009,UPI
1860,2010,UPI
1861,2011,UPI
1862,2012,UPI
1863,2013,UPI
1864,2014,Wallet
1865,2015,UPI
1866,2016,UPI
1867,2017,Card
1868,2018,UPI
1869,2019,Card
1870,2020,UPI
1871,2021,UPI
1872,2022,UPI
1873,2023,UPI
1874,2024,UPI
1875,2025,Cash
1876,2026,UPI
1877,2027,Wallet
1878,2028,UPI
1879,2029,UPI
1880,2030,UPI
1881,2031,UPI
1882,2032,Wallet
1883,2033,Cash
1884,2035,Card
1885,2036,Card
1886,2037,Cash
1887,2038,Wallet
1888,2039,Cash
1889,2040,UPI
1890,2041,UPI
1891,2042,UPI
1892,2044,Cash
1893,2046,UPI
1894,2047,Cash
1895,2049,UPI
1896,2050,Cash
1897,2051,Cash
1898,2053,Card
1899,2054,UPI
1900,2055,Cash
1901,2056,UPI
1902,2057,Cash
1903,2058,Card
1904,2059,UPI
1905,2060,Cash
1906,2061,Card
1907,2062,Cash
1908,2063,Card
1909,2064,UPI
1910,2065,UPI
1911,2066,Card
1912,2067,Card
1913,2068,Card
1914,2069,Cash
1915,2070,UPI
1916,2072,Cash
1917,2073,UPI
1918,2074,UPI
1919,2075,Card
1920,2076,UPI
1921,2077,UPI
1922,2078,UPI
1923,2079,Cash
1924,2080,UPI
1925,2081,UPI
1926,2082,UPI
1927,2083,Wallet
1928,2085,UPI
1929,2086,UPI
1930,2087,UPI
1931,2088,UPI
1932,2089,Wallet
1933,2091,UPI
1934,2092,Card
1935,2093,Card
1936,2094,UPI
1937,2096,UPI
1938,2097,Wallet
1939,2098,Cash
1940,2099,Card
1941,2101,Wallet
1942,2102,Cash
1943,2104,Cash
1944,2105,UPI
1945,2106,UPI
1946,2107,Cash
1947,2108,UPI
1948,2109,Cash
1949,2110,Cash
1950,2111,Cash
1951,2112,UPI
1952,2113,UPI
1953,2114,Cash
1954,2115,UPI
1955,2116,UPI
1956,2117,Card
1957,2118,Card
1958,2119,UPI
1959,2120,UPI
1960,2121,UPI
1961,2122,Card
1962,2123,UPI
1963,2124,UPI
1964,2125,Cash
1965,2126,Cash
1966,2127,UPI
1967,2128,UPI
1968,2129,UPI
1969,2130,Cash
1970,2131,Wallet
1971,2132,UPI
1972,2133,Cash
1973,2134,UPI
1974,2135,UPI
1975,2136,UPI
1976,2137,UPI
1977,2138,UPI
1978,2139,Wallet
1979,2140,Card
1980,2141,Cash
1981,2142,UPI
1982,2143,UPI
1983,2144,UPI
1984,2145,UPI
1985,2146,Card
1986,2147,UPI
1987,2148,UPI
1988,2149,UPI
1989,2150,UPI
1990,2151,UPI
1991,2152,Wallet
1992,2153,UPI
1993,2154,UPI
1994,2155,Wallet
1995,2156,Card
1996,2158,UPI
1997,2159,Card
1998,2160,Card
1999,2161,UPI
2000,2162,UPI
2001,2163,UPI
2002,2164,Wallet
2003,2165,UPI
2004,2166,UPI
2005,2167,UPI
2006,2168,UPI
2007,2169,UPI
2008,2170,UPI
2009,2171,UPI
2010,2172,UPI
2011,2173,UPI
2012,2174,UPI
2013,2175,Card
2014,2176,UPI
2015,2177,Cash
2016,2178,UPI
2017,2179,Wallet
2018,2180,UPI
2019,2181,UPI
2020,2183,UPI
2021,2184,UPI
2022,2185,UPI
2023,2186,Cash
2024,2187,UPI
2025,2188,UPI
2026,2189,Card
2027,2190,UPI
2028,2192,Wallet
2029,2194,UPI
2030,2195,UPI
2031,2196,UPI
2032,2197,UPI
2033,2198,UPI
2034,2199,Card
2035,2200,Cash
2036,2201,Card
2037,2202,UPI
2038,2203,UPI
2039,2204,UPI
2040,2205,UPI
2041,2206,UPI
2042,2207,UPI
2043,2209,UPI
2044,2210,UPI
2045,2211,UPI
2046,2212,Card
2047,2213,Cash
2048,2214,UPI
2049,2215,Card
2050,2216,Card
2051,2217,Card
2052,2218,Card
2053,2219,Wallet
2054,2220,UPI
2055,2222,UPI
2056,2224,Cash
2057,2225,Card
2058,2227,Card
2059,2228,UPI
2060,2230,UPI
2061,2232,Card
2062,2233,Wallet
2063,2234,UPI
2064,2235,Card
2065,2236,UPI
2066,2237,UPI
2067,2238,UPI
2068,2239,Cash
2069,2240,Card
2070,2241,UPI
2071,2242,UPI
2072,2243,UPI
2073,2244,UPI
2074,2245,UPI
2075,2246,UPI
2076,2247,UPI
2077,2248,Card
2078,2250,UPI
2079,2251,UPI
2080,2252,UPI
2081,2253,UPI
2082,2254,Cash
2083,2255,UPI
2084,2256,Cash
2085,2257,UPI
2086,2258,Card
2087,2259,Card
2088,2260,Cash
2089,2261,UPI
2090,2262,UPI
2091,2263,Cash
2092,2264,Cash
2093,2265,Wallet
2094,2266,Card
2095,2267,Card
2096,2268,Wallet
2097,2269,Cash
2098,2271,Card
2099,2272,Cash
2100,2273,Wallet
2101,2274,UPI
2102,2275,Wallet
2103,2277,Card
2104,2278,Cash
2105,2279,UPI
2106,2280,Cash
2107,2281,UPI
2108,2283,UPI
2109,2284,UPI
2110,2285,UPI
2111,2286,UPI
2112,2287,Card
2113,2288,Wallet
2114,2289,Card
2115,2290,UPI
2116,2291,UPI
2117,2292,Cash
2118,2293,UPI
2119,2295,Card
2120,2296,Cash
2121,2297,UPI
2122,2298,UPI
2123,2299,UPI
2124,2300,UPI
2125,2301,UPI
2126,2302,Card
2127,2303,Cash
2128,2304,UPI
2129,2305,UPI
2130,2307,Cash
2131,2308,Card
2132,2309,UPI
2133,2310,Wallet
2134,2311,UPI
2135,2312,Wallet
2136,2313,UPI
2137,2314,Cash
2138,2315,Card
2139,2316,Card
2140,2317,UPI
2141,2318,Card
2142,2319,Card
2143,2320,Card
2144,2321,Cash
2145,2322,Wallet
2146,2323,UPI
2147,2324,Card
2148,2325,UPI
2149,2326,UPI
2150,2327,Card
2151,2328,Cash
2152,2329,UPI
2153,2330,UPI
2154,2331,UPI
2155,2332,Wallet
2156,2333,Wallet
2157,2334,Card
2158,2335,UPI
2159,2336,UPI
2160,2337,Cash
2161,2338,UPI
2162,2339,Cash
2163,2340,UPI
2164,2341,Cash
2165,2342,UPI
2166,2343,Cash
2167,2344,UPI
2168,2345,Card
2169,2346,UPI
2170,2347,Cash
2171,2348,Wallet
2172,2349,UPI
2173,2350,UPI
2174,2351,UPI
2175,2352,Wallet
2176,2353,UPI
2177,2354,Cash
2178,2355,Cash
2179,2356,UPI
2180,2357,Card
2181,2358,UPI
2182,2359,Cash
2183,2360,Wallet
2184,2361,UPI
2185,2362,Card
2186,2363,Card
2187,2364,Wallet
2188,2365,UPI
2189,2366,Card
2190,2367,UPI
2191,2368,UPI
2192,2369,Wallet
2193,2371,UPI
2194,2372,UPI
2195,2373,Cash
2196,2374,UPI
2197,2375,UPI
2198,2376,UPI
2199,2377,Wallet
2200,2378,UPI
2201,2379,UPI
2202,2380,Cash
2203,2381,Wallet
2204,2384,Card
2205,2385,UPI
2206,2386,Cash
2207,2387,Cash
2208,2389,UPI
2209,2390,UPI
2210,2393,UPI
2211,2394,Cash
2212,2395,UPI
2213,2396,Cash
2214,2397,UPI
2215,2399,UPI
2216,2400,Cash
2217,2401,Cash
2218,2402,Card
2219,2403,UPI
2220,2404,UPI
2221,2405,UPI
2222,2406,UPI
2223,2407,UPI
2224,2408,Card
2225,2409,Cash
2226,2410,Card
2227,2411,UPI
2228,2412,UPI
2229,2413,Cash
2230,2415,UPI
2231,2416,Wallet
2232,2418,UPI
2233,2419,Wallet
2234,2420,UPI
2235,2421,Wallet
2236,2422,UPI
2237,2423,UPI
2238,2424,UPI
2239,2425,UPI
2240,2426,Cash
2241,2427,Card
2242,2428,UPI
2243,2429,UPI
2244,2430,UPI
2245,2431,UPI
2246,2432,UPI
2247,2433,Wallet
2248,2434,UPI
2249,2435,Card
2250,2436,UPI
2251,2437,Cash
2252,2438,UPI
2253,2439,UPI
2254,2440,Wallet
2255,2441,UPI
2256,2442,UPI
2257,2443,Card
2258,2444,UPI
2259,2445,UPI
2260,2446,UPI
2261,2447,Card
2262,2448,Cash
2263,2449,UPI
2264,2450,Cash
2265,2451,UPI
2266,2452,Cash
2267,2454,Card
2268,2455,Cash
2269,2456,Cash
2270,2457,Wallet
2271,2459,Card
2272,2460,Cash
2273,2461,Cash
2274,2462,Card
2275,2463,Cash
2276,2464,UPI
2277,2465,Wallet
2278,2466,UPI
2279,2467,UPI
2280,2468,UPI
2281,2469,Cash
2282,2470,Cash
2283,2471,Wallet
2284,2472,Cash
2285,2473,Card
2286,2474,Card
2287,2475,Card
2288,2476,UPI
2289,2477,Cash
2290,2478,UPI
2291,2479,Wallet
2292,2480,UPI
2293,2481,Card
2294,2482,UPI
2295,2483,Cash
2296,2484,Cash
2297,2485,Cash
2298,2486,Wallet
2299,2487,UPI
2300,2488,UPI
2301,2489,UPI
2302,2491,Wallet
2303,2492,UPI
2304,2493,UPI
2305,2494,UPI
2306,2496,Wallet
2307,2497,Card
2308,2498,UPI
2309,2499,Card
2310,2500,UPI
2311,2501,UPI
2312,2502,UPI
2313,2503,UPI
2314,2504,Card
2315,2505,Wallet
2316,2506,Card
2317,2507,Cash
2318,2508,UPI
2319,2509,UPI
2320,2510,Card
2321,2511,UPI
2322,2512,Wallet
2323,2514,UPI
2324,2515,Card
2325,2516,UPI
2326,2517,UPI
2327,2518,UPI
2328,2519,Card
2329,2520,Cash
2330,2521,Cash
2331,2522,Cash
2332,2523,UPI
2333,2524,UPI
2334,2525,Cash
2335,2526,UPI
2336,2527,Cash
2337,2528,Wallet
2338,2529,UPI
2339,2530,Cash
2340,2531,UPI
2341,2532,UPI
2342,2533,UPI
2343,2535,Cash
2344,2536,UPI
2345,2538,UPI
2346,2539,Card
2347,2540,Card
2348,2541,UPI
2349,2542,Cash
2350,2543,UPI
2351,2544,Card
2352,2545,UPI
2353,2546,UPI
2354,2547,Wallet
2355,2548,UPI
2356,2549,Wallet
2357,2550,Cash
2358,2551,Cash
2359,2552,UPI
2360,2553,Cash
2361,2555,UPI
2362,2556,UPI
2363,2557,UPI
2364,2558,Card
2365,2559,UPI
2366,2560,Card
2367,2561,Cash
2368,2562,UPI
2369,2563,UPI
2370,2564,UPI
2371,2565,Cash
2372,2566,Cash
2373,2567,Cash
2374,2568,Card
2375,2569,Wallet
2376,2570,UPI
2377,2571,Cash
2378,2572,UPI
2379,2573,Cash
2380,2574,UPI
2381,2575,UPI
2382,2576,UPI
2383,2578,Card
2384,2579,UPI
2385,2580,Wallet
2386,2581,UPI
2387,2582,Cash
2388,2584,Cash
2389,2585,Cash
2390,2586,UPI
2391,2587,UPI
2392,2590,Card
2393,2591,UPI
2394,2592,Cash
2395,2593,UPI
2396,2595,Card
2397,2596,UPI
2398,2597,UPI
2399,2598,UPI
2400,2599,UPI
2401,2600,Card
2402,2601,Card
2403,2602,UPI
2404,2605,UPI
2405,2606,UPI
2406,2607,Cash
2407,2608,Cash
2408,2609,Card
2409,2610,UPI
2410,2611,Card
2411,2612,Cash
2412,2614,Cash
2413,2615,Card
2414,2616,Cash
2415,2617,UPI
2416,2618,Wallet
2417,2619,UPI
2418,2620,UPI
2419,2621,Wallet
2420,2622,Wallet
2421,2623,UPI
2422,2624,Cash
2423,2625,Wallet
2424,2626,UPI
2425,2627,Cash
2426,2628,UPI
2427,2629,Cash
2428,2630,UPI
2429,2631,Cash
2430,2632,UPI
2431,2633,UPI
2432,2634,UPI
2433,2635,Cash
2434,2636,UPI
2435,2638,UPI
2436,2639,Card
2437,2640,UPI
2438,2641,Wallet
2439,2642,Cash
2440,2643,UPI
2441,2644,Card
2442,2645,UPI
2443,2646,Cash
2444,2647,UPI
2445,2648,UPI
2446,2649,Cash
2447,2650,UPI
2448,2651,UPI
2449,2652,UPI
2450,2654,UPI
2451,2655,UPI
2452,2656,Cash
2453,2657,UPI
2454,2658,UPI
2455,2659,Card
2456,2660,Cash
2457,2661,Cash
2458,2662,UPI
2459,2663,Cash
2460,2664,Card
2461,2665,Cash
2462,2666,Card
2463,2667,UPI
2464,2668,UPI
2465,2669,UPI
2466,2670,UPI
2467,2671,Wallet
2468,2672,UPI
2469,2673,Card
2470,2674,UPI
2471,2675,Card
2472,2676,UPI
2473,2677,Cash
2474,2678,Wallet
2475,2679,UPI
2476,2680,Wallet
2477,2681,Card
2478,2682,UPI
2479,2683,Cash
2480,2684,Card
2481,2685,Card
2482,2686,Card
2483,2687,Card
2484,2688,Cash
2485,2689,UPI
2486,2690,Cash
2487,2691,UPI
2488,2692,UPI
2489,2693,UPI
2490,2694,UPI
2491,2695,UPI
2492,2696,UPI
2493,2697,Wallet
2494,2698,UPI
2495,2699,UPI
2496,2700,Cash
2497,2701,UPI
2498,2702,UPI
2499,2703,Cash
2500,2704,UPI
2501,2705,Cash
2502,2707,Wallet
2503,2708,Cash
2504,2709,UPI
2505,2710,Card
2506,2711,Cash
2507,2712,Cash
2508,2713,UPI
2509,2714,UPI
2510,2716,UPI
2511,2717,UPI
2512,2718,UPI
2513,2719,Cash
2514,2720,Wallet
2515,2722,UPI
2516,2723,UPI
2517,2724,UPI
2518,2725,Card
2519,2726,UPI
2520,2727,UPI
2521,2728,Cash
2522,2729,Cash
2523,2730,UPI
2524,2731,UPI
2525,2732,Wallet
2526,2734,UPI
2527,2735,UPI
2528,2736,Card
2529,2737,Card
2530,2738,Cash
2531,2739,Card
2532,2740,UPI
2533,2741,Cash
2534,2742,UPI
2535,2743,Wallet
2536,2744,Wallet
2537,2745,Cash
2538,2746,Card
2539,2747,UPI
2540,2748,Wallet
2541,2749,Card
2542,2750,Cash
2543,2751,UPI
2544,2752,Card
2545,2753,UPI
2546,2755,Card
2547,2756,UPI
2548,2757,UPI
2549,2758,Cash
2550,2759,UPI
2551,2760,UPI
2552,2761,Card
2553,2762,UPI
2554,2763,Cash
2555,2765,UPI
2556,2766,Card
2557,2767,UPI
2558,2768,UPI
2559,2769,Cash
2560,2770,Card
2561,2771,Card
2562,2772,UPI
2563,2773,Card
2564,2774,Card
2565,2775,UPI
2566,2776,Cash
2567,2777,Card
2568,2778,UPI
2569,2781,UPI
2570,2782,Card
2571,2783,UPI
2572,2784,UPI
2573,2785,UPI
2574,2786,UPI
2575,2787,Card
2576,2789,UPI
2577,2790,UPI
2578,2791,UPI
2579,2792,UPI
2580,2793,UPI
2581,2794,UPI
2582,2795,UPI
2583,2796,Cash
2584,2797,Cash
2585,2798,UPI
2586,2799,UPI
2587,2800,UPI
2588,2801,Cash
2589,2802,Cash
2590,2804,UPI
2591,2805,Cash
2592,2806,UPI
2593,2807,UPI
2594,2808,Cash
2595,2809,Card
2596,2810,Cash
2597,2812,UPI
2598,2813,UPI
2599,2814,Wallet
2600,2815,UPI
2601,2816,UPI
2602,2817,UPI
2603,2818,Cash
2604,2819,Cash
2605,2820,UPI
2606,2821,Cash
2607,2822,Cash
2608,2823,UPI
2609,2824,UPI
2610,2825,UPI
2611,2826,Cash
2612,2827,UPI
2613,2828,UPI
2614,2829,UPI
2615,2830,UPI
2616,2831,UPI
2617,2832,UPI
2618,2833,UPI
2619,2834,UPI
2620,2835,Cash
2621,2836,Cash
2622,2837,Cash
2623,2838,UPI
2624,2839,UPI
2625,2840,UPI
2626,2841,UPI
2627,2842,Cash
2628,2843,Wallet
2629,2844,UPI
2630,2845,Wallet
2631,2846,UPI
2632,2847,Card
2633,2848,Cash
2634,2849,Cash
2635,2850,UPI
2636,2851,Cash
2637,2852,UPI
2638,2855,Cash
2639,2856,Cash
2640,2857,Card
2641,2858,UPI
2642,2859,Card
2643,2860,Card
2644,2861,UPI
2645,2862,UPI
2646,2863,UPI
2647,2864,UPI
2648,2865,UPI
2649,2867,Cash
2650,2868,UPI
2651,2869,UPI
2652,2870,UPI
2653,2871,Wallet
2654,2872,Card
2655,2873,UPI
2656,2874,Cash
2657,2875,Cash
2658,2876,UPI
2659,2877,UPI
2660,2878,UPI
2661,2879,UPI
2662,2880,Wallet
2663,2881,Card
2664,2882,Card
2665,2884,Wallet
2666,2885,Cash
2667,2886,UPI
2668,2887,Cash
2669,2888,UPI
2670,2889,Cash
2671,2890,UPI
2672,2891,UPI
2673,2892,UPI
2674,2893,Cash
2675,2894,UPI
2676,2895,Cash
2677,2896,UPI
2678,2897,UPI
2679,2898,Wallet
2680,2899,Cash
2681,2900,UPI
2682,2901,UPI
2683,2902,UPI
2684,2903,Wallet
2685,2904,UPI
2686,2905,Card
2687,2906,Card
2688,2907,UPI
2689,2908,Card
2690,2909,UPI
2691,2910,UPI
2692,2911,UPI
2693,2912,Cash
2694,2913,UPI
2695,2914,Card
2696,2915,UPI
2697,2917,UPI
2698,2918,UPI
2699,2919,Cash
2700,2920,Cash
2701,2921,UPI
2702,2922,Card
2703,2923,Cash
2704,2925,Cash
2705,2927,Cash
2706,2928,Wallet
2707,2929,Cash
2708,2930,UPI
2709,2931,Cash
2710,2932,Cash
2711,2933,UPI
2712,2934,Cash
2713,2935,Cash
2714,2936,Card
2715,2937,Card
2716,2938,UPI
2717,2939,UPI
2718,2940,UPI
2719,2941,UPI
2720,2942,UPI
2721,2943,UPI
2722,2945,UPI
2723,2946,Card
2724,2947,Cash
2725,2948,Cash
2726,2949,Wallet
2727,2950,UPI
2728,2951,UPI
2729,2952,UPI
2730,2953,UPI
2731,2954,Cash
2732,2955,UPI
2733,2956,UPI
2734,2957,UPI
2735,2958,Cash
2736,2959,Cash
2737,2961,UPI
2738,2962,UPI
2739,2963,UPI
2740,2964,Card
2741,2966,UPI
2742,2967,Card
2743,2968,Cash
2744,2969,Card
2745,2970,UPI
2746,2971,UPI
2747,2972,Cash
2748,2973,UPI
2749,2974,Cash
2750,2975,UPI
2751,2976,Wallet
2752,2977,Cash
2753,2978,Wallet
2754,2979,Card
2755,2980,Wallet
2756,2981,Wallet
2757,2982,Card
2758,2983,Card
2759,2985,Wallet
2760,2986,UPI
2761,2987,Card
2762,2988,Cash
2763,2989,UPI
2764,2990,Card
2765,2991,UPI
2766,2992,Wallet
2767,2993,Wallet
2768,2994,Cash
2769,2995,Wallet
2770,2996,Cash
2771,2997,UPI
2772,2998,UPI
2773,3000,Cash
2774,3001,UPI
2775,3002,Cash
2776,3003,Card
2777,3004,UPI
2778,3005,UPI
2779,3006,UPI
2780,3007,Card
2781,3008,Card
2782,3009,Wallet
2783,3010,Cash
2784,3011,Cash
2785,3012,Cash
2786,3013,UPI
2787,3014,Card
2788,3015,UPI
2789,3016,UPI
2790,3017,Cash
2791,3018,UPI
2792,3019,Cash
2793,3020,Cash
2794,3022,Cash
2795,3023,UPI
2796,3024,Cash
2797,3025,Wallet
2798,3026,UPI
2799,3027,Card
2800,3028,Card
2801,3029,Cash
2802,3030,UPI
2803,3031,UPI
2804,3032,Cash
2805,3033,Wallet
2806,3035,Cash
2807,3036,Cash
2808,3037,Card
2809,3038,UPI
2810,3039,Wallet
2811,3040,UPI
2812,3041,UPI
2813,3042,Wallet
2814,3043,UPI
2815,3044,UPI
2816,3045,UPI
2817,3046,UPI
2818,3047,UPI
2819,3048,Cash
2820,3049,Wallet
2821,3050,UPI
2822,3051,Card
2823,3052,Cash
2824,3053,UPI
2825,3054,Wallet
2826,3056,UPI
2827,3058,Cash
2828,3059,UPI
2829,3060,Cash
2830,3061,UPI
2831,3062,UPI
2832,3064,UPI
2833,3065,Cash
2834,3066,UPI
2835,3067,UPI
2836,3068,Card
2837,3069,UPI
2838,3070,UPI
2839,3071,Cash
2840,3072,Card
2841,3073,UPI
2842,3074,Wallet
2843,3075,Cash
2844,3076,UPI
2845,3077,UPI
2846,3078,Cash
2847,3079,UPI
2848,3080,Wallet
2849,3081,UPI
2850,3082,Cash
2851,3083,Wallet
2852,3084,UPI
2853,3085,UPI
2854,3086,Wallet
2855,3087,Card
2856,3088,Cash
2857,3089,UPI
2858,3090,Card
2859,3091,UPI
2860,3092,Card
2861,3093,UPI
2862,3094,Card
2863,3096,Cash
2864,3097,UPI
2865,3098,Card
2866,3099,UPI
2867,3100,UPI
2868,3102,UPI
2869,3103,UPI
2870,3104,UPI
2871,3106,Card
2872,3107,UPI
2873,3108,Card
2874,3109,Wallet
2875,3110,Cash
2876,3111,UPI
2877,3112,Cash
2878,3114,UPI
2879,3115,Cash
2880,3116,Wallet
2881,3117,UPI
2882,3118,Card
2883,3119,UPI
2884,3120,UPI
2885,3121,Cash
2886,3122,UPI
2887,3123,Card
2888,3124,UPI
2889,3125,Card
2890,3126,UPI
2891,3127,UPI
2892,3129,UPI
2893,3130,Cash
2894,3131,UPI
2895,3132,Wallet
2896,3133,Cash
2897,3134,Cash
2898,3135,UPI
2899,3136,Cash
2900,3137,UPI
2901,3138,UPI
2902,3140,UPI
2903,3141,UPI
2904,3142,Cash
2905,3143,UPI
2906,3144,UPI
2907,3145,UPI
2908,3146,Wallet
2909,3147,Cash
2910,3149,Card
2911,3150,Wallet
2912,3151,Cash
2913,3152,Wallet
2914,3153,UPI
2915,3154,Cash
2916,3155,Card
2917,3156,Card
2918,3157,UPI
2919,3158,UPI
2920,3159,UPI
2921,3160,Cash
2922,3161,Wallet
2923,3162,UPI
2924,3163,UPI
2925,3164,UPI
2926,3165,Wallet
2927,3166,Wallet
2928,3167,UPI
2929,3168,UPI
2930,3169,UPI
2931,3170,Card
2932,3171,Cash
2933,3172,Card
2934,3173,UPI
2935,3174,Card
2936,3175,Card
2937,3176,Wallet
2938,3177,Cash
2939,3178,Card
2940,3179,UPI
2941,3180,UPI
2942,3181,Card
2943,3182,UPI
2944,3183,UPI
2945,3184,Cash
2946,3185,UPI
2947,3187,UPI
2948,3188,UPI
2949,3189,UPI
2950,3190,UPI
2951,3191,UPI
2952,3192,Cash
2953,3193,UPI
2954,3194,Wallet
2955,3195,Card
2956,3196,UPI
2957,3197,Cash
2958,3198,UPI
2959,3199,Wallet
2960,3200,UPI
2961,3201,UPI
2962,3202,UPI
2963,3203,Cash
2964,3204,UPI
2965,3205,UPI
2966,3206,UPI
2967,3207,Cash
2968,3208,Cash
2969,3209,UPI
2970,3210,Cash
2971,3211,Cash
2972,3212,UPI
2973,3213,UPI
2974,3214,Cash
2975,3215,Cash
2976,3216,UPI
2977,3217,UPI
2978,3218,Cash
2979,3219,UPI
2980,3220,Card
2981,3221,UPI
2982,3222,Card
2983,3223,Cash
2984,3224,Card
2985,3225,Cash
2986,3226,Card
2987,3227,UPI
2988,3228,UPI
2989,3230,UPI
2990,3231,Cash
2991,3234,UPI
2992,3235,UPI
2993,3236,Cash
2994,3237,Wallet
2995,3238,UPI
2996,3239,Cash
2997,3240,UPI
2998,3241,UPI
2999,3242,Wallet
3000,3243,Card
3001,3244,UPI
3002,3245,UPI
3003,3246,Cash
3004,3247,UPI
3005,3248,UPI
3006,3249,Cash
3007,3250,Card
3008,3251,UPI
3009,3252,UPI
